GO-term	Name	Category	P-value	ProteinAccessions	ProteinNames
GO:0043144	snoRNA processing	biological_process	0.0027645561644255995	Q13868|Q9NQT5|Q9NQT4|	EXOSC2|EXOSC3|EXOSC5|
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological_process	0.009600974406839354	P48556|O76024|P62877|Q13438|Q96DZ1|Q9NXK8|Q8IWF2|Q9BZQ6|	PSMD8|WFS1|RBX1|OS9|ERLEC1|FBXL12|FOXRED2|EDEM3|
GO:0043167	ion binding	molecular_function	0.7664295296970906	P11310|P62330|P61586|P05026|P38606|Q15904|Q9Y276|P19784|P67870|P00387|P26358|Q7KZI7|P13804|O95573|P35555|P35556|P55789|P13984|P09601|P14735|P05556|Q9P0L2|P27448|P61006|Q08431|Q9HCE1|O00469|P09884|P16435|P49642|P49643|P17612|P13861|P31323|P62820|P61019|P51148|P11233|Q92900|P61011|P51149|O00116|Q13546|O75439|P62877|Q13283|Q9H4P4|O43823|Q9Y4L1|O95391|P61026|Q12907|O14975|O14578|Q9NP72|Q9Y2I6|O75592|Q9NU22|Q10713|P37198|Q9ULT8|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9H845|Q9UHD2|Q9UJZ1|Q8N4C6|P61106|Q9H270|Q86YT6|Q5VT66|Q9H773|Q8IWF2|Q9H7Z7|Q9BZQ6|O43169|Q8TD19|Q86VM9|	ACADM|ARF6|RHOA|ATP1B1|ATP6V1A|ATP6AP1|BCS1L|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|ETFA|ACSL3|FBN1|FBN2|GFER|GTF2F2|HMOX1|IDE|ITGB1|MARK1|MARK3|RAB8A|MFGE8|MOV10|PLOD2|POLA1|POR|PRIM1|PRIM2|PRKACA|PRKAR2A|PRKAR2B|RAB1A|RAB2A|RAB5C|RALA|UPF1|SRP54|RAB7A|AGPS|RIPK1|PMPCB|RBX1|G3BP1|RNF41|AKAP8|HYOU1|SLU7|RAB10|LMAN2|SLC27A2|CIT|RAB18|NINL|MYCBP2|MDN1|PMPCA|NUP62|HECTD1|TIMM10B|TIMM10|TIMM9|TIMM8B|ACAD9|TBK1|STOML2|NIN|RAB14|VPS11|MIB1|MARC1|DCTPP1|FOXRED2|PTGES2|EDEM3|CYB5B|NEK9|ZC3H18|
GO:0043168	anion binding	molecular_function	0.633674680304144	P11310|P62330|P61586|P05026|P38606|Q15904|Q9Y276|P19784|P00387|Q7KZI7|P13804|O95573|P35555|P55789|P13984|P14735|Q9P0L2|P27448|P61006|Q08431|Q9HCE1|O00469|P16435|P17612|P13861|P31323|P62820|P61019|P51148|P11233|Q92900|P61011|P51149|O00116|Q13546|Q13283|Q9Y4L1|P61026|O14975|O14578|Q9NP72|Q9NU22|P37198|Q9H845|Q9UHD2|Q9UJZ1|Q8N4C6|P61106|Q5VT66|Q8IWF2|Q9H7Z7|Q8TD19|	ACADM|ARF6|RHOA|ATP1B1|ATP6V1A|ATP6AP1|BCS1L|CSNK2A2|CYB5R3|MARK2|ETFA|ACSL3|FBN1|GFER|GTF2F2|IDE|MARK1|MARK3|RAB8A|MFGE8|MOV10|PLOD2|POR|PRKACA|PRKAR2A|PRKAR2B|RAB1A|RAB2A|RAB5C|RALA|UPF1|SRP54|RAB7A|AGPS|RIPK1|G3BP1|HYOU1|RAB10|SLC27A2|CIT|RAB18|MDN1|NUP62|ACAD9|TBK1|STOML2|NIN|RAB14|MARC1|FOXRED2|PTGES2|NEK9|
GO:0043169	cation binding	molecular_function	0.8434370256908195	P05026|P67870|P00387|P26358|Q7KZI7|P35555|P35556|P09601|P14735|P05556|Q9P0L2|O00469|P09884|P49642|P49643|P17612|Q92900|O75439|P62877|Q9H4P4|O43823|O95391|Q12907|O14578|Q9Y2I6|O75592|Q10713|Q9ULT8|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q8N4C6|Q9H270|Q86YT6|Q5VT66|Q9H773|Q9BZQ6|O43169|Q8TD19|Q86VM9|	ATP1B1|CSNK2B|CYB5R3|DNMT1|MARK2|FBN1|FBN2|HMOX1|IDE|ITGB1|MARK1|PLOD2|POLA1|PRIM1|PRIM2|PRKACA|UPF1|PMPCB|RBX1|RNF41|AKAP8|SLU7|LMAN2|CIT|NINL|MYCBP2|PMPCA|HECTD1|TIMM10B|TIMM10|TIMM9|TIMM8B|NIN|VPS11|MIB1|MARC1|DCTPP1|EDEM3|CYB5B|NEK9|ZC3H18|
GO:0043170	macromolecule metabolic process	biological_process	0.19402772497089738	O94973|P61586|P49454|Q96CW1|P19784|P67870|P26358|Q7KZI7|P35555|Q08379|P13984|Q92769|P14735|P05556|Q9P0L2|P27448|P61006|Q08431|Q9HCE1|Q99567|P52948|O00469|P09884|P16435|P50897|P49642|P49643|P17612|P48556|P62820|P61019|Q92900|Q15056|O76024|O75534|Q13724|P51149|P35658|Q13617|P78406|O76061|Q13546|Q13310|Q92820|O43818|O75439|P62877|Q99996|Q13283|Q9H4P4|O00566|P61962|Q6UX04|O95391|Q13438|Q7Z7A1|O14578|O95684|Q96B26|Q9BS26|O75592|Q92552|Q9NU22|Q10713|Q8TEM1|Q13868|O60885|P37198|Q14181|Q9ULT8|Q9Y3U8|Q8NEJ9|P11940|Q96DZ1|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y399|Q7Z5G4|Q7Z3B4|Q9H2H8|Q9NXK8|Q9NW13|Q9NQT4|Q86YT6|P82663|Q9BQQ3|P82675|Q9H773|Q9C0D3|Q8TAD8|Q9BSC4|Q8IWF2|Q9BZQ6|Q8TD19|Q96HW7|Q2T9J0|	AP2A2|RHOA|CENPF|AP2M1|CSNK2A2|CSNK2B|DNMT1|MARK2|FBN1|GOLGA2|GTF2F2|HDAC2|IDE|ITGB1|MARK1|MARK3|RAB8A|MFGE8|MOV10|NUP88|NUP98|PLOD2|POLA1|POR|PPT1|PRIM1|PRIM2|PRKACA|PSMD8|RAB1A|RAB2A|UPF1|EIF4H|WFS1|CSDE1|MOGS|RAB7A|NUP214|CUL2|RAE1|STC2|RIPK1|PABPC4|GGH|RRP9|PMPCB|RBX1|AKAP9|G3BP1|RNF41|MPHOSPH10|DCAF7|CWC27|SLU7|OS9|CNTRL|CIT|FGFR1OP|EXOSC8|ERP44|MYCBP2|MRPS27|MDN1|PMPCA|NUP210|EXOSC2|BRD4|NUP62|POLA2|HECTD1|RPL36|NGDN|PABPC1|ERLEC1|TBK1|STOML2|EXOSC3|MRPS2|GOLGA7|NUP54|PPIL3|FBXL12|RBM28|EXOSC5|MIB1|MRPS25|GORASP1|MRPS5|DCTPP1|ZYG11B|SNIP1|NOL10|FOXRED2|EDEM3|NEK9|INTS4|TYSND1|
GO:0043197	dendritic spine	cellular_component	9.293467163268868E-5	P61586|P05556|P61006|P17612|P31323|	RHOA|ITGB1|RAB8A|PRKACA|PRKAR2B|
GO:0043200	response to amino acid	biological_process	0.14996743553214986	P61586|P12109|P26358|	RHOA|COL6A1|DNMT1|
GO:0043202	lysosomal lumen	cellular_component	0.3149684288245026	P06280|Q99519|P50897|P61916|	GLA|NEU1|PPT1|NPC2|
GO:0043207	response to external biotic stimulus	biological_process	0.4851638325361082	P61586|P55085|Q92769|P62820|Q92900|O43823|P61916|Q9UHD2|P61106|Q9NQT4|	RHOA|F2RL1|HDAC2|RAB1A|UPF1|AKAP8|NPC2|TBK1|RAB14|EXOSC5|
GO:0043209	myelin sheath	cellular_component	0.00286684168248387	P62330|P05026|P38606|P62873|P05556|P11233|P35241|	ARF6|ATP1B1|ATP6V1A|GNB1|ITGB1|RALA|RDX|
GO:0043226	organelle	cellular_component	0.9173536450359263	P11310|O94973|Q08117|P62330|P61586|P05026|P38606|Q15904|Q9Y276|P49454|Q96CW1|P12109|P19784|P67870|P00387|P26358|Q7KZI7|P27105|P13804|P55085|O95573|P35555|P55789|P06280|P62873|P63218|Q08379|Q14789|P13984|Q92769|P09601|P14735|P05556|Q9P0L2|P27448|P61006|Q08431|Q9HCE1|Q9Y6M9|Q99519|Q99567|P52948|O95613|O00469|P09884|P16435|P50897|P49642|P49643|P17612|P13861|P31323|P48556|P62820|P61019|P51148|P11233|P52306|P35241|Q92900|P25440|P09132|P61011|O76094|Q04724|Q04726|O76024|O75534|Q13724|P51149|Q00765|P35658|Q13617|P78406|O00116|O00203|O76061|Q13546|Q13310|Q92820|O43818|O14745|O75439|Q5VU43|Q66GS9|Q5VT06|Q14157|P62877|Q99996|Q13283|Q9UDR5|Q9H4P4|O00566|P61970|P61962|O43823|Q6UX04|Q96CW5|Q9Y4L1|O95391|P61916|Q9BSJ2|P61026|Q13438|Q12907|O14975|Q7Z7A1|O14578|O95684|Q9BV73|Q96B26|Q9NP72|Q9Y2I6|Q8N766|Q9BS26|O75592|Q92552|Q96S66|Q76N32|Q92615|Q9NU22|Q10713|Q8TEM1|Q96JC1|Q13868|O60885|P37198|Q14181|Q9UH99|Q9Y3U8|Q8NEJ9|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9NY61|P11940|Q96DZ1|Q9NZL9|Q9H845|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y375|Q9Y399|Q7Z5G4|Q8N4C6|Q9BQ95|P61106|Q7Z3B4|Q9H2H8|Q9NXK8|Q9NW13|Q96SN8|Q9H270|Q9NQT4|Q9NQC3|Q8IWA5|Q86YT6|Q9H173|P82663|Q9BQQ3|Q5VT66|P82675|Q9H773|Q8NBJ5|Q8TAD8|Q9BSC4|Q8IWF2|Q9H7Z7|Q9BZQ6|Q9HAV7|O43169|Q8TD19|Q8N183|Q96HW7|Q96HR9|Q86VM9|Q96DA6|Q4KMQ2|Q2T9J0|	ACADM|AP2A2|AES|ARF6|RHOA|ATP1B1|ATP6V1A|ATP6AP1|BCS1L|CENPF|AP2M1|COL6A1|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|STOM|ETFA|F2RL1|ACSL3|FBN1|GFER|GLA|GNB1|GNG5|GOLGA2|GOLGB1|GTF2F2|HDAC2|HMOX1|IDE|ITGB1|MARK1|MARK3|RAB8A|MFGE8|MOV10|NDUFB9|NEU1|NUP88|NUP98|PCNT|PLOD2|POLA1|POR|PPT1|PRIM1|PRIM2|PRKACA|PRKAR2A|PRKAR2B|PSMD8|RAB1A|RAB2A|RAB5C|RALA|RAP1GDS1|RDX|UPF1|BRD2|SRP19|SRP54|SRP72|TLE1|TLE3|WFS1|CSDE1|MOGS|RAB7A|REEP5|NUP214|CUL2|RAE1|AGPS|AP3B1|STC2|RIPK1|PABPC4|GGH|RRP9|SLC9A3R1|PMPCB|PDE4DIP|CEP135|CEP350|UBAP2L|RBX1|AKAP9|G3BP1|AASS|RNF41|MPHOSPH10|NUTF2|DCAF7|AKAP8|CWC27|TUBGCP3|HYOU1|SLU7|NPC2|TUBGCP2|RAB10|OS9|LMAN2|SLC27A2|CNTRL|CIT|FGFR1OP|CEP250|EXOSC8|RAB18|NINL|EMC1|ERP44|MYCBP2|MRPS27|CLCC1|CEP68|LARP4B|MDN1|PMPCA|NUP210|VPS39|EXOSC2|BRD4|NUP62|POLA2|SUN2|RPL36|NGDN|TIMM10B|TIMM10|TIMM9|TIMM8B|AATF|PABPC1|ERLEC1|MAT2B|ACAD9|TBK1|STOML2|EXOSC3|NDUFAF1|MRPS2|GOLGA7|NIN|ECSIT|RAB14|NUP54|PPIL3|FBXL12|RBM28|CDK5RAP2|VPS11|EXOSC5|RTN4|SLC44A2|MIB1|SIL1|MRPS25|GORASP1|MARC1|MRPS5|DCTPP1|COLGALT1|SNIP1|NOL10|FOXRED2|PTGES2|EDEM3|GRPEL1|CYB5B|NEK9|NDUFAF2|INTS4|REEP6|ZC3H18|DNAJC19|ANO6|TYSND1|
GO:0043227	membrane-bounded organelle	cellular_component	0.9909618122285246	P11310|O94973|Q08117|P62330|P61586|P05026|P38606|Q15904|Q9Y276|P49454|Q96CW1|P12109|P19784|P67870|P00387|P26358|Q7KZI7|P27105|P13804|P55085|O95573|P35555|P55789|P06280|P62873|P63218|Q08379|Q14789|P13984|Q92769|P09601|P14735|P05556|P27448|P61006|Q08431|Q9Y6M9|Q99519|Q99567|P52948|O00469|P09884|P16435|P50897|P49642|P49643|P17612|P13861|P31323|P48556|P62820|P61019|P51148|P11233|P52306|P35241|Q92900|P25440|P09132|P61011|O76094|Q04724|Q04726|O76024|O75534|Q13724|P51149|Q00765|P35658|Q13617|P78406|O00116|O00203|O76061|Q13546|Q13310|Q92820|O43818|O14745|O75439|Q5VU43|Q5VT06|Q14157|P62877|Q99996|Q13283|Q9UDR5|Q9H4P4|O00566|P61970|P61962|O43823|Q6UX04|Q9Y4L1|O95391|P61916|Q9BSJ2|P61026|Q13438|Q12907|O14975|O14578|O95684|Q9BV73|Q96B26|Q9NP72|Q8N766|Q9BS26|O75592|Q92552|Q96S66|Q76N32|Q92615|Q9NU22|Q10713|Q8TEM1|Q96JC1|Q13868|O60885|P37198|Q14181|Q9UH99|Q9Y3U8|Q8NEJ9|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9NY61|P11940|Q96DZ1|Q9NZL9|Q9H845|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y375|Q9Y399|Q7Z5G4|Q8N4C6|Q9BQ95|P61106|Q7Z3B4|Q9H2H8|Q9NXK8|Q9NW13|Q96SN8|Q9H270|Q9NQT4|Q9NQC3|Q8IWA5|Q86YT6|Q9H173|P82663|Q9BQQ3|Q5VT66|P82675|Q9H773|Q8NBJ5|Q8TAD8|Q9BSC4|Q8IWF2|Q9H7Z7|Q9BZQ6|Q9HAV7|O43169|Q8TD19|Q8N183|Q96HW7|Q96HR9|Q86VM9|Q96DA6|Q4KMQ2|Q2T9J0|	ACADM|AP2A2|AES|ARF6|RHOA|ATP1B1|ATP6V1A|ATP6AP1|BCS1L|CENPF|AP2M1|COL6A1|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|STOM|ETFA|F2RL1|ACSL3|FBN1|GFER|GLA|GNB1|GNG5|GOLGA2|GOLGB1|GTF2F2|HDAC2|HMOX1|IDE|ITGB1|MARK3|RAB8A|MFGE8|NDUFB9|NEU1|NUP88|NUP98|PLOD2|POLA1|POR|PPT1|PRIM1|PRIM2|PRKACA|PRKAR2A|PRKAR2B|PSMD8|RAB1A|RAB2A|RAB5C|RALA|RAP1GDS1|RDX|UPF1|BRD2|SRP19|SRP54|SRP72|TLE1|TLE3|WFS1|CSDE1|MOGS|RAB7A|REEP5|NUP214|CUL2|RAE1|AGPS|AP3B1|STC2|RIPK1|PABPC4|GGH|RRP9|SLC9A3R1|PMPCB|PDE4DIP|CEP350|UBAP2L|RBX1|AKAP9|G3BP1|AASS|RNF41|MPHOSPH10|NUTF2|DCAF7|AKAP8|CWC27|HYOU1|SLU7|NPC2|TUBGCP2|RAB10|OS9|LMAN2|SLC27A2|CIT|FGFR1OP|CEP250|EXOSC8|RAB18|EMC1|ERP44|MYCBP2|MRPS27|CLCC1|CEP68|LARP4B|MDN1|PMPCA|NUP210|VPS39|EXOSC2|BRD4|NUP62|POLA2|SUN2|RPL36|NGDN|TIMM10B|TIMM10|TIMM9|TIMM8B|AATF|PABPC1|ERLEC1|MAT2B|ACAD9|TBK1|STOML2|EXOSC3|NDUFAF1|MRPS2|GOLGA7|NIN|ECSIT|RAB14|NUP54|PPIL3|FBXL12|RBM28|CDK5RAP2|VPS11|EXOSC5|RTN4|SLC44A2|MIB1|SIL1|MRPS25|GORASP1|MARC1|MRPS5|DCTPP1|COLGALT1|SNIP1|NOL10|FOXRED2|PTGES2|EDEM3|GRPEL1|CYB5B|NEK9|NDUFAF2|INTS4|REEP6|ZC3H18|DNAJC19|ANO6|TYSND1|
GO:0043228	non-membrane-bounded organelle	cellular_component	0.4450389581934322	P61586|P49454|P19784|P67870|P00387|P26358|Q7KZI7|P27105|O95573|Q08379|P13984|Q92769|P09601|Q9P0L2|P61006|Q9HCE1|P52948|O95613|P09884|P49642|P49643|P17612|P13861|P31323|P51148|P35241|Q92900|P09132|P51149|Q13617|P78406|O00116|Q13310|O43818|O14745|Q5VU43|Q66GS9|Q5VT06|Q99996|Q13283|O00566|O43823|Q96CW5|Q9BSJ2|Q7Z7A1|O95684|Q9BV73|Q96B26|Q9Y2I6|O75592|Q92552|Q76N32|Q92615|Q9NU22|Q13868|O60885|P37198|Q14181|Q9UH99|Q9Y3U8|Q8NEJ9|Q9NY61|P11940|Q9UJZ1|Q9NQT5|Q9Y399|Q8N4C6|Q9NW13|Q96SN8|Q9NQT4|Q86YT6|P82663|P82675|Q9BSC4|Q8TD19|	RHOA|CENPF|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|STOM|ACSL3|GOLGA2|GTF2F2|HDAC2|HMOX1|MARK1|RAB8A|MOV10|NUP98|PCNT|POLA1|PRIM1|PRIM2|PRKACA|PRKAR2A|PRKAR2B|RAB5C|RDX|UPF1|SRP19|RAB7A|CUL2|RAE1|AGPS|PABPC4|RRP9|SLC9A3R1|PDE4DIP|CEP135|CEP350|AKAP9|G3BP1|MPHOSPH10|AKAP8|TUBGCP3|TUBGCP2|CNTRL|FGFR1OP|CEP250|EXOSC8|NINL|MYCBP2|MRPS27|CEP68|LARP4B|MDN1|EXOSC2|BRD4|NUP62|POLA2|SUN2|RPL36|NGDN|AATF|PABPC1|STOML2|EXOSC3|MRPS2|NIN|RBM28|CDK5RAP2|EXOSC5|MIB1|MRPS25|MRPS5|NOL10|NEK9|
GO:0043229	intracellular organelle	cellular_component	0.9902953195548005	P11310|O94973|Q08117|P62330|P61586|P38606|Q15904|Q9Y276|P49454|Q96CW1|P12109|P19784|P67870|P00387|P26358|Q7KZI7|P27105|P13804|P55085|O95573|P35555|P55789|P06280|P62873|Q08379|Q14789|P13984|Q92769|P09601|P14735|P05556|Q9P0L2|P61006|Q08431|Q9HCE1|Q9Y6M9|Q99519|Q99567|P52948|O95613|O00469|P09884|P16435|P50897|P49642|P49643|P17612|P13861|P31323|P48556|P62820|P61019|P51148|P11233|P52306|P35241|Q92900|P25440|P09132|P61011|O76094|Q04724|Q04726|O76024|O75534|Q13724|P51149|Q00765|P35658|Q13617|P78406|O00116|O00203|O76061|Q13546|Q13310|Q92820|O43818|O14745|O75439|Q5VU43|Q66GS9|Q5VT06|Q14157|P62877|Q99996|Q13283|Q9UDR5|Q9H4P4|O00566|P61970|P61962|O43823|Q6UX04|Q96CW5|Q9Y4L1|O95391|P61916|Q9BSJ2|P61026|Q13438|Q12907|O14975|Q7Z7A1|O14578|O95684|Q9BV73|Q96B26|Q9NP72|Q9Y2I6|Q8N766|Q9BS26|O75592|Q92552|Q96S66|Q76N32|Q92615|Q9NU22|Q10713|Q8TEM1|Q96JC1|Q13868|O60885|P37198|Q14181|Q9UH99|Q9Y3U8|Q8NEJ9|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9NY61|P11940|Q96DZ1|Q9NZL9|Q9H845|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y375|Q9Y399|Q7Z5G4|Q8N4C6|Q9BQ95|P61106|Q7Z3B4|Q9H2H8|Q9NXK8|Q9NW13|Q96SN8|Q9H270|Q9NQT4|Q9NQC3|Q8IWA5|Q86YT6|Q9H173|P82663|Q9BQQ3|Q5VT66|P82675|Q9H773|Q8NBJ5|Q8TAD8|Q9BSC4|Q8IWF2|Q9H7Z7|Q9BZQ6|Q9HAV7|O43169|Q8TD19|Q8N183|Q96HW7|Q96HR9|Q86VM9|Q96DA6|Q4KMQ2|Q2T9J0|	ACADM|AP2A2|AES|ARF6|RHOA|ATP6V1A|ATP6AP1|BCS1L|CENPF|AP2M1|COL6A1|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|STOM|ETFA|F2RL1|ACSL3|FBN1|GFER|GLA|GNB1|GOLGA2|GOLGB1|GTF2F2|HDAC2|HMOX1|IDE|ITGB1|MARK1|RAB8A|MFGE8|MOV10|NDUFB9|NEU1|NUP88|NUP98|PCNT|PLOD2|POLA1|POR|PPT1|PRIM1|PRIM2|PRKACA|PRKAR2A|PRKAR2B|PSMD8|RAB1A|RAB2A|RAB5C|RALA|RAP1GDS1|RDX|UPF1|BRD2|SRP19|SRP54|SRP72|TLE1|TLE3|WFS1|CSDE1|MOGS|RAB7A|REEP5|NUP214|CUL2|RAE1|AGPS|AP3B1|STC2|RIPK1|PABPC4|GGH|RRP9|SLC9A3R1|PMPCB|PDE4DIP|CEP135|CEP350|UBAP2L|RBX1|AKAP9|G3BP1|AASS|RNF41|MPHOSPH10|NUTF2|DCAF7|AKAP8|CWC27|TUBGCP3|HYOU1|SLU7|NPC2|TUBGCP2|RAB10|OS9|LMAN2|SLC27A2|CNTRL|CIT|FGFR1OP|CEP250|EXOSC8|RAB18|NINL|EMC1|ERP44|MYCBP2|MRPS27|CLCC1|CEP68|LARP4B|MDN1|PMPCA|NUP210|VPS39|EXOSC2|BRD4|NUP62|POLA2|SUN2|RPL36|NGDN|TIMM10B|TIMM10|TIMM9|TIMM8B|AATF|PABPC1|ERLEC1|MAT2B|ACAD9|TBK1|STOML2|EXOSC3|NDUFAF1|MRPS2|GOLGA7|NIN|ECSIT|RAB14|NUP54|PPIL3|FBXL12|RBM28|CDK5RAP2|VPS11|EXOSC5|RTN4|SLC44A2|MIB1|SIL1|MRPS25|GORASP1|MARC1|MRPS5|DCTPP1|COLGALT1|SNIP1|NOL10|FOXRED2|PTGES2|EDEM3|GRPEL1|CYB5B|NEK9|NDUFAF2|INTS4|REEP6|ZC3H18|DNAJC19|ANO6|TYSND1|
GO:0043230	extracellular organelle	cellular_component	7.010014174430038E-4	P62330|P61586|P05026|P38606|Q15904|Q96CW1|P12109|P67870|P27105|P06280|P62873|P63218|P05556|P27448|P61006|Q08431|Q99519|O00469|P50897|P17612|P13861|P31323|P62820|P61019|P51148|P11233|P52306|P35241|Q13724|P51149|Q92820|O14745|P61970|Q9Y4L1|P61916|P61026|Q12907|O14975|Q9BV73|Q9BS26|P11940|Q9NZL9|Q7Z5G4|P61106|Q96SN8|Q8IWA5|Q4KMQ2|	ARF6|RHOA|ATP1B1|ATP6V1A|ATP6AP1|AP2M1|COL6A1|CSNK2B|STOM|GLA|GNB1|GNG5|ITGB1|MARK3|RAB8A|MFGE8|NEU1|PLOD2|PPT1|PRKACA|PRKAR2A|PRKAR2B|RAB1A|RAB2A|RAB5C|RALA|RAP1GDS1|RDX|MOGS|RAB7A|GGH|SLC9A3R1|NUTF2|HYOU1|NPC2|RAB10|LMAN2|SLC27A2|CEP250|ERP44|PABPC1|MAT2B|GOLGA7|RAB14|CDK5RAP2|SLC44A2|ANO6|
GO:0043231	intracellular membrane-bounded organelle	cellular_component	0.9999980862350906	P11310|O94973|Q08117|P62330|P61586|P38606|Q15904|Q9Y276|P49454|Q96CW1|P12109|P19784|P67870|P00387|P26358|Q7KZI7|P27105|P13804|P55085|O95573|P35555|P55789|P06280|P62873|Q08379|Q14789|P13984|Q92769|P09601|P14735|P61006|Q08431|Q9Y6M9|Q99519|Q99567|P52948|O00469|P09884|P16435|P50897|P49642|P49643|P17612|P48556|P62820|P61019|P51148|P52306|Q92900|P25440|P09132|P61011|O76094|Q04724|Q04726|O76024|O75534|Q13724|P51149|Q00765|P35658|Q13617|P78406|O00116|O00203|O76061|Q13546|Q13310|Q92820|O43818|O75439|Q5VU43|Q5VT06|Q14157|P62877|Q99996|Q13283|Q9UDR5|Q9H4P4|O00566|P61970|P61962|O43823|Q6UX04|Q9Y4L1|O95391|P61916|Q9BSJ2|P61026|Q13438|Q12907|O14975|O14578|O95684|Q96B26|Q9NP72|Q8N766|Q9BS26|O75592|Q92552|Q96S66|Q76N32|Q92615|Q9NU22|Q10713|Q8TEM1|Q96JC1|Q13868|O60885|P37198|Q14181|Q9UH99|Q9Y3U8|Q8NEJ9|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9NY61|P11940|Q96DZ1|Q9NZL9|Q9H845|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y375|Q9Y399|Q7Z5G4|Q8N4C6|Q9BQ95|P61106|Q7Z3B4|Q9H2H8|Q9NXK8|Q9NW13|Q96SN8|Q9H270|Q9NQT4|Q9NQC3|Q8IWA5|Q9H173|P82663|Q9BQQ3|Q5VT66|P82675|Q9H773|Q8NBJ5|Q8TAD8|Q9BSC4|Q8IWF2|Q9H7Z7|Q9BZQ6|Q9HAV7|O43169|Q8TD19|Q8N183|Q96HW7|Q96HR9|Q86VM9|Q96DA6|Q2T9J0|	ACADM|AP2A2|AES|ARF6|RHOA|ATP6V1A|ATP6AP1|BCS1L|CENPF|AP2M1|COL6A1|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|STOM|ETFA|F2RL1|ACSL3|FBN1|GFER|GLA|GNB1|GOLGA2|GOLGB1|GTF2F2|HDAC2|HMOX1|IDE|RAB8A|MFGE8|NDUFB9|NEU1|NUP88|NUP98|PLOD2|POLA1|POR|PPT1|PRIM1|PRIM2|PRKACA|PSMD8|RAB1A|RAB2A|RAB5C|RAP1GDS1|UPF1|BRD2|SRP19|SRP54|SRP72|TLE1|TLE3|WFS1|CSDE1|MOGS|RAB7A|REEP5|NUP214|CUL2|RAE1|AGPS|AP3B1|STC2|RIPK1|PABPC4|GGH|RRP9|PMPCB|PDE4DIP|CEP350|UBAP2L|RBX1|AKAP9|G3BP1|AASS|RNF41|MPHOSPH10|NUTF2|DCAF7|AKAP8|CWC27|HYOU1|SLU7|NPC2|TUBGCP2|RAB10|OS9|LMAN2|SLC27A2|CIT|FGFR1OP|EXOSC8|RAB18|EMC1|ERP44|MYCBP2|MRPS27|CLCC1|CEP68|LARP4B|MDN1|PMPCA|NUP210|VPS39|EXOSC2|BRD4|NUP62|POLA2|SUN2|RPL36|NGDN|TIMM10B|TIMM10|TIMM9|TIMM8B|AATF|PABPC1|ERLEC1|MAT2B|ACAD9|TBK1|STOML2|EXOSC3|NDUFAF1|MRPS2|GOLGA7|NIN|ECSIT|RAB14|NUP54|PPIL3|FBXL12|RBM28|CDK5RAP2|VPS11|EXOSC5|RTN4|SLC44A2|SIL1|MRPS25|GORASP1|MARC1|MRPS5|DCTPP1|COLGALT1|SNIP1|NOL10|FOXRED2|PTGES2|EDEM3|GRPEL1|CYB5B|NEK9|NDUFAF2|INTS4|REEP6|ZC3H18|DNAJC19|TYSND1|
